nombre_chambre,superficie,adresse,prix,image_lien
2.0,0.0,Mermoz                                                                                Dakar,700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1c2793c11febcdf61239e6c23056a8d4/-/horizon-files-prod/ed/picture/qgqw44vr/a04d3d46402646d400c0ce85510750dfcd989b4b.jpg
3.0,350.0,Almadies                                                                                Dakar,700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c0dbf350cb12c4d9058f6b4f01c2c517/-/horizon-files-prod/ed/picture/q0g74x6g/251a5e57d58bdb8181f37bf60b238302207d5c29.jpg
3.0,0.0,Ouakam                                                                                Dakar,365000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8bfdc97785fba15f942738c0c4adaacd/-/horizon-files-prod/ed/picture/q8v479pz/8b0879b324abe4b9f5eb7a0a2a019fbbf95be548.jpg
3.0,0.0,Hann maristes                                                                                Dakar,650000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/990fef43ec10c488f3e53d4879a62447/-/horizon-files-prod/ed/picture/qv4wj0d2/a6c9c3980d7315e8557ca44ef319c3a4fad5d920.jpg
3.0,170.0,VDN                                                                                Dakar,600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e0cc2b42ced293a4b562b981318f9f4a/-/horizon-files-prod/ed/picture/qzvpkeer/992c95e9237a2a20181e6866e27eba6fd5f1bd87.jpg
3.0,160.0,Yoff                                                                                Dakar,450000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5e8c575c29cd08314a52b8573aabd71f/-/horizon-files-prod/ed/picture/qzvp0qr9/db9d5258b0db907f8ea7f807dc1e375af7e93924.jpg
3.0,180.0,Mamelles                                                                                Dakar,700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a10506d9096ccbfd15f78510c2b94284/-/horizon-files-prod/ed/picture/qgqwkmd9/77075d03e1c59a5cae053121ce8793fe31bd6feb.jpg
6.0,0.0,Sud foire                                                                                Dakar,2000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7c7d172825b0344f20de6160b739812f/-/horizon-files-prod/ed/picture/qkrgkzdx/7535986b72757f342e10676312cfa12545b934e9.jpg
3.0,150.0,Virage                                                                                Dakar,1700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/60e87821d5328f5c911b7755f9e6d34a/-/horizon-files-prod/ed/picture/qenvk57x/a53114d66faca02c65ce6ed697f9514ff4796cc4.jpg
3.0,0.0,Mamelles                                                                                Dakar,750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3059841c18815f02ee87adecfc802831/-/horizon-files-prod/ed/picture/qj4q98ke/2abe6f6d27b94152282e0baef96c2fb775ababc1.jpg
3.0,241.0,Almadies                                                                                Dakar,2300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6366bcd133b2997e1f502a0cdec3b8de/-/horizon-files-prod/ed/picture/q8v45r0j/5e6153e5415fc4a816f13d7d7cd4aa3332ca1151.jpg
3.0,180.0,Almadies                                                                                Dakar,1500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5e73b74af8da1ad5eafdf8c7988d9de9/-/horizon-files-prod/ed/picture/qenv8gxv/7887e92fd73e38d11f5cebc161bd9000d74c92c8.jpg
2.0,87.0,Saly Portudal                                                                                Thiès,320000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c22c09b89d4184b555b0adc0ac92ff61/-/horizon-files-prod/ed/picture/q9m9jz46/edd958675ab0ff6bf72a7bdfe3901e40c34555c7.jpg
3.0,0.0,Mamelles                                                                                Dakar,700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c498145a42936880f11e6a4471fdcf7c/-/horizon-files-prod/ed/picture/q8v47244/04015cd398520019288a9bddfdd7c8e89940d21e.jpg
2.0,0.0,Ouest foire                                                                                Dakar,300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d5f21a8f32ba64c4c01d1a03833dfef2/-/horizon-files-prod/ed/picture/qm5gn7rz/26616e00431b06121b5159ad21e1522d27a1f447.jpg
3.0,150.0,Ngor                                                                                Dakar,750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e1fef8b74fbf874ecd71b7f30c855e9a/-/horizon-files-prod/ed/picture/qwep65e4/189aa495b76e52b2a87e25832f7ab3eb6c5a9313.png
3.0,0.0,Liberte 6                                                                                Dakar,350000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/482cfa3bf98a59c7fd262d1ceff17f86/-/horizon-files-prod/ed/picture/q44nqdne/ab6b8f66a0b6c3b57dac6f6a7101b4e8e6afe094.jpg
3.0,0.0,Ouakam                                                                                Dakar,425000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6b29924e54a5cb9e9c936cb2857d0eaa/-/horizon-files-prod/ed/picture/qpdmrnpp/d1523c49db876b927f4b8a65f4337f2b16674126.jpg
3.0,0.0,Point-e                                                                                Dakar,900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/327390168bce916f5719fa92a2ccdf29/-/horizon-files-prod/ed/picture/qrz80png/ce460af2de42ff494acdd17c5af2adba0f171856.jpg
